date;aapl;abt;agn;aig;all;amgn;amzn;axp;ba;bac;biib;bk;bmy;c;cat;celg;cl;cof;cop;cost;csco;cvs;cvx;dd;dhr;dis;dow;duk;emr;exc;f;fdx;gd;ge;gild;hal;hd;hon;ibm;intc;jnj;jpm;ko;lly;lmt;low;mcd;mdt;mmm;mo;mrk;ms;msft;nee;nke;orcl;oxy;pep;pfe;pg;qcom;rtn;sbux;slb;so;spg;t;tgt;twx;txn;unh;unp;usb;utx;vz;wba;wfc;wmt;xom
2005-08-08;1.4328380;0.7573237;0.6449154;0.5074023;0.7784588;2.0471794;1.0565961;0.4508602;0.4519417;0.3638268;4.4052880;0.7694466;0.5154576;0.2505654;0.7940057;3.9691060;0.3464289;0.8633249;1.2436082;1.0676118;0.9347473;1.4354230;1.2546678;0.8958054;0.4274363;1.0938795;1.5233195;1.2874621;0.4035195;1.1740018;3.1842318;0.7617291;0.6113538;0.3979726;1.2681504;2.0637119;1.4606409;0.8089149;0.6013525;1.0344508;0.3872077;0.2695963;0.5804861;0.7943120;1.1163675;1.5956948;1.5626518;0.7478657;0.5837182;0.4582385;0.9020286;1.1532788;1.8409221;1.1047497;0.9737947;1.0847496;0.6236406;0.4944203;0.6602171;0.7098877;1.5603647;0.7474565;2.4652823;1.3416101;1.4552341;4.5390929;0.3634148;1.7264909;2.0949840;2.4625493;1.2339937;0.8401563;0.3921318;0.6975456;0.2133934;1.2261392;0.2389519;0.4454262;0.6419900
2005-08-09;1.5349997;0.5305289;0.7481030;0.9215321;0.2851963;2.1279156;1.0544346;0.5337956;1.0130499;0.3111540;14.2917303;0.5021757;0.4917928;0.8606175;0.4921825;4.1136821;0.4426680;1.0817620;1.5789659;0.8168367;1.2485289;1.1843090;1.1604962;0.5497801;0.3640293;2.0871902;1.5037419;0.4671658;0.4042853;1.4693636;1.7953218;0.7166638;0.5928658;0.3657839;1.2419366;1.8561062;0.8904834;1.2135684;0.6385838;1.5506633;0.6279030;0.6739187;0.3116097;0.8373496;0.4895607;1.7192766;0.9042557;0.4319728;0.4332247;0.5340497;0.4087494;0.8885227;1.1666269;1.0324874;0.4703224;0.9606309;1.2274725;0.6061677;0.8713094;0.5792982;1.4234727;0.2534045;0.7784273;1.5662228;1.1272173;5.0355696;0.6605443;0.8424893;2.7677516;3.0654579;1.5922358;0.2705596;1.2124050;1.5295100;0.2938720;1.1121144;0.1482138;0.7796215;0.5205693
2005-08-10;2.1167522;0.8249644;0.9861912;2.5939731;0.6211033;2.2475220;2.3314253;0.5223237;0.6052586;1.0452511;2.6830008;1.2718202;0.4099850;0.7443257;1.2908400;1.9211012;0.7493670;1.1610238;2.3184656;1.0765677;2.4023409;1.6894628;1.2007887;0.6761070;0.8818208;1.7815768;1.4727961;1.3155017;0.5720974;1.6526778;1.8445710;1.8328289;0.7484466;0.7336153;2.3007454;3.3305894;1.9429009;1.4190066;1.2606304;1.7187548;0.5670767;0.7449940;0.7849710;1.0090828;0.4594875;1.1615134;1.6150235;0.8503580;0.4343444;0.8720798;0.8930361;0.8483031;1.1995635;1.1022765;1.1119746;1.6825216;1.3304789;0.6985275;0.9977301;1.0767860;2.4818481;0.6324486;1.4745590;2.8113431;1.3904612;2.3138794;0.7801899;2.6561097;2.2246436;1.8710763;1.1568002;0.8330756;0.6661712;1.0470965;0.9132333;1.1214633;0.5430034;1.1475286;0.7392717
2005-08-11;1.2093560;0.8524994;0.6094820;1.0014479;0.6330869;1.0679370;1.5897372;0.5162162;0.7788491;0.6295294;1.5357266;0.8786162;0.5922284;0.6270273;1.1945657;2.5744041;0.5969154;1.1787855;1.8757865;0.5668179;2.3936596;1.3370779;1.0604704;1.0405129;0.8951645;1.8130381;1.9712570;0.7749867;0.9103986;1.5151591;1.4217045;1.0409535;0.7041447;0.8158944;4.5672939;1.9389635;2.4937817;1.0163110;1.3681280;2.2173520;1.2171310;0.8647461;0.5587051;0.6172317;0.7793876;2.1571576;4.6610958;1.1207674;0.5084694;0.8819172;0.6788668;1.5132696;1.1786021;1.1898931;0.8658864;2.1331691;0.9458030;0.7683888;0.9903696;1.2311818;2.8321221;0.3659099;1.8070869;1.7193700;1.1277669;1.9803817;1.0280820;5.2524790;1.5654734;2.0882563;1.5097145;0.4637797;0.4720283;2.5181928;0.2773444;1.0487364;0.2728155;1.1737740;1.2604136
2005-08-12;3.4228566;0.8628830;1.1212014;0.8620081;1.0572034;1.9807118;0.9630914;0.5303389;0.9568087;0.6128788;1.2633089;0.9317275;0.4735415;0.4984846;1.0101139;2.1656247;0.7135230;0.3748679;2.0600576;0.7580740;1.0517509;1.5063151;0.7670600;0.8419931;1.0066975;1.1142851;1.4348651;0.7613742;0.5829815;0.7091147;1.9760247;0.4883176;0.5133891;0.4404940;1.6775783;2.1244193;1.8152781;1.4926688;0.5074781;1.2878594;0.5935567;0.6388505;0.6986575;0.6189364;0.8455498;1.7344258;2.3632251;0.5676735;0.2526243;0.9643145;0.6388548;0.8842617;0.6820348;0.6575330;1.0724764;0.8734280;1.6630329;0.4420983;0.7192299;0.5426551;1.6503348;0.3047288;0.6827166;2.6308756;0.8104153;1.6322824;1.0574571;2.1583212;0.7962784;0.9962704;2.2775566;0.7960603;0.6770936;1.1740423;0.6356414;0.9609817;0.3127829;0.6032574;0.9412824
2005-08-15;4.4374473;0.4795962;0.4444557;0.4517282;1.0809958;0.9832217;1.2940430;0.4348923;0.5936854;0.6690325;1.4697310;1.2126522;0.4548606;0.6278554;0.7386964;2.1898885;0.4664393;0.4333854;1.0201299;1.4543471;0.9970014;1.4613192;0.7619994;0.9933164;0.8730336;1.4002990;0.8328630;0.3192715;0.4720583;0.9498477;5.3866052;0.8451085;0.8560424;0.6581854;2.0372249;1.8346878;2.9789418;0.9294975;0.7860068;1.1565945;0.5936530;0.6786635;0.6519056;0.8424387;0.4698926;5.0566708;2.5011914;0.3711257;0.7358339;0.6438625;0.8140506;1.4213491;0.9354664;1.2050778;2.4806354;0.8076881;1.0923338;0.5796123;0.4794048;0.9108835;1.6011935;0.3627122;0.8212854;1.1846147;0.6719253;2.0776252;0.8484629;2.7412644;1.9972401;1.3077413;0.6832781;0.5095450;0.6563548;0.7310101;0.9701623;1.6770518;0.4779328;0.8046312;0.7272890
2005-08-16;1.6323965;0.9330833;0.7719248;0.6110992;0.6436349;2.2844241;1.1227799;0.6155761;1.0448843;1.0861333;2.3547767;0.8163446;0.4031060;0.8598951;1.5548467;2.9194629;0.6967133;0.9530235;2.4307575;1.2860425;0.9992892;2.1395596;1.3988326;0.8890194;0.6787364;0.9356627;1.3175567;0.8585090;0.9522036;1.4276710;1.3457030;0.8612232;0.5869847;0.7067426;2.6317240;2.8019682;2.3373685;1.1239250;0.7507906;1.0898859;0.5789084;1.2250121;0.5678327;0.3944687;0.4686709;2.1482963;1.7420057;0.5910026;0.5014058;0.5307987;0.7525550;1.4669866;0.7929773;1.4405263;1.3355254;0.7563251;1.9271615;0.7120102;0.3349997;0.6694019;3.1843840;0.4148422;1.1537501;2.0893353;1.6825914;1.2918983;0.8464836;1.7435137;1.6938640;0.8787230;1.1009479;1.0665693;0.5294425;1.1975946;0.6914553;1.1885588;0.3874196;1.2783231;1.3255766
2005-08-17;1.4617894;1.1468788;0.8580912;0.9811161;1.0363890;1.6809281;0.5321756;0.4716867;0.9793357;0.7543683;3.2421690;0.9567573;0.7254076;0.7166751;1.4892659;0.6432076;0.5873154;1.0890673;7.2632261;1.6679638;1.1163855;3.0738106;2.9918628;1.5563885;1.1787474;1.7272550;1.6575532;1.5940544;0.6652445;2.6558263;1.2948396;1.2240975;1.2273593;1.1205950;4.1933349;6.2109346;0.7879625;1.4416332;1.1389006;0.8673421;0.5892318;0.7740742;0.4834166;1.1857629;0.4960690;1.5726833;2.5768111;0.8933387;0.7817320;0.5481563;0.7000087;1.0042719;1.3848353;3.5512841;0.8458257;1.5397559;4.0047365;0.4206965;0.8695532;0.4429775;1.9142960;0.4417822;1.2345413;3.5328500;2.7306176;2.4522758;2.2930216;1.1040500;1.8677020;1.7024588;0.9519976;1.2419979;0.7722739;1.1308173;0.8185248;1.6971083;0.5058054;0.7409635;2.2384308
2005-08-18;2.4742735;0.8853599;0.3179302;0.9123607;0.9898404;1.4199142;0.9425511;0.5088257;1.0177456;0.6615452;2.1444090;0.3997434;0.6511244;0.6321574;1.6135337;2.3850727;1.3974234;0.5625762;4.6346252;1.6076070;1.0030784;1.1118973;1.7752504;2.4423776;1.0285196;0.7202021;1.1693553;0.7343891;0.5143438;1.1755108;1.6922384;1.3399195;0.5791976;0.7651941;3.2636192;3.0690585;0.8245932;1.1025535;0.8361038;0.6986486;1.0261460;0.5926418;0.6035419;1.7817806;0.4624541;1.2617361;1.7005274;1.8677804;0.7784067;7.4030162;0.8031262;0.7808159;0.6509746;1.3810289;1.1001081;1.2438141;2.4090192;0.8830954;0.8753765;0.7470699;2.9148956;0.4418067;0.9774648;1.8897067;1.5205010;2.4989574;0.4692353;0.8259160;1.0234237;0.6576116;0.6722366;0.7518309;0.7555183;1.5361252;0.5953663;0.9934364;0.3730682;0.7831326;1.4267810
2005-08-19;1.9078903;0.5769406;0.4027849;0.5948351;0.3566334;0.2380372;0.5000444;0.4745222;0.4966569;0.3300362;1.1069069;0.5705653;0.4055627;0.3764095;1.5068921;1.4792086;0.7786037;0.3164039;1.0856601;1.2050412;0.5902583;1.4571029;0.5623121;0.7244753;0.7533951;0.4871399;0.5713558;0.4499426;0.7143579;0.5969411;0.7777330;0.6188019;0.3571869;0.4225543;1.7076032;1.3876690;0.4586606;0.7358651;1.5264078;0.5405309;0.4783930;0.5633791;0.5049171;0.8951315;0.3253571;0.6486177;0.7692164;0.7403961;1.1289892;0.7765342;25.8535911;0.6682703;0.6751453;0.5131159;1.0081710;1.0071955;0.6186032;0.3413852;1.8093924;0.3543732;1.3293840;0.3139008;1.3283469;0.8685549;0.5951147;1.6159261;0.3088815;1.6359819;0.7763914;0.9861382;0.7010875;0.4771794;0.3261860;0.6035324;0.2500793;0.8409947;0.2376362;0.7494830;0.6244453
2005-08-22;2.9258806;0.8461465;1.4891567;0.6157980;0.7720901;0.9859847;2.3582363;0.4622045;1.1915425;0.6594222;2.8271688;0.6965412;0.8314196;0.5262346;1.1052790;1.8522399;0.6931165;0.7117835;2.2252229;1.1149597;0.6940464;1.9204582;1.5540276;0.9390525;0.8753348;1.1025219;0.8992099;0.8114259;0.9701462;0.6455815;1.2157896;1.0207224;0.6465547;0.4969334;3.6375572;3.5060310;1.5822318;0.8588906;0.9149205;1.2014297;1.4369453;0.3311631;0.6267904;1.6007198;0.5129334;1.5641759;0.8863717;0.7469136;0.8135698;0.6600224;7.2907632;0.8323539;1.1249527;3.4059630;1.3874109;0.9617712;1.3428333;0.9400904;1.8114728;0.7208904;3.2047265;0.5091067;1.4477557;2.2123003;0.9801149;1.0992176;0.6278603;1.2946360;1.3880993;1.7961311;1.1912256;0.6022446;0.7257075;1.5469017;0.5271057;1.0658635;0.3303350;0.9217329;2.0878959
2005-08-23;1.7205959;0.6115096;1.3278272;0.4243951;0.4147401;0.9394817;1.3586761;0.4106147;0.8207596;0.6713578;2.0766668;0.6559703;0.7561475;0.9551345;1.3750007;1.5114860;1.0256621;1.4105013;1.7238677;1.3207190;0.8545459;1.1586409;0.9008263;0.7865218;0.8167733;1.2504532;1.5361430;0.3488833;1.0005778;0.4657561;1.1888894;0.7524931;0.5380005;0.6194477;1.9885144;1.7604554;1.0345526;0.9826574;1.1061749;1.3837742;0.6120311;0.4716846;0.6171841;1.1764945;0.7555686;1.4377332;0.9576816;0.7833248;0.8030635;0.2544713;0.9829826;0.6086263;1.0934856;2.6877561;1.2426882;2.2515192;1.2791351;0.7561714;0.7059688;0.5016824;1.6299173;0.4680129;0.7370616;1.9771042;0.6354788;1.5855921;1.0089877;1.9629049;1.2106643;2.5596209;0.9340354;0.6531484;0.5514333;1.1237181;0.6612429;0.8769274;0.4465860;0.4940443;1.1568142
2005-08-24;4.0909281;1.3184038;0.6014406;0.7265241;0.7471722;1.6656422;3.3704515;0.8680789;0.7995937;0.8052041;5.6615470;0.7147665;0.8767947;2.6335003;2.5092131;2.9953031;1.4990954;0.7991030;1.3687008;2.0607557;0.5442291;1.1825319;1.0987607;0.8225999;1.1372635;0.7115673;1.0126983;0.8034523;0.4754742;0.9557865;1.7931485;1.3611822;0.7770498;0.7099682;2.5013882;2.0180628;0.9672409;1.0938131;1.0550265;1.8305950;1.1175395;1.0199429;0.5694827;1.7100209;1.0578046;0.9471097;0.9763314;0.2850575;0.7933361;0.5183410;1.3475414;1.1358466;0.8869160;1.0679643;0.5624826;2.5028791;1.0711725;1.2017246;1.5447995;0.7127050;3.4249272;0.7574698;1.4330570;1.8912081;0.9092693;1.3741720;0.8344829;1.5295165;1.4204520;2.1818916;0.7925112;1.3157670;0.9000795;0.9865679;0.7117182;0.9392125;0.4324442;1.3196471;0.7705745
2005-08-25;1.2931488;1.0596523;1.1427709;0.2914041;0.9915010;1.1022165;1.5526978;0.6632171;0.3707575;0.4172463;2.0952882;0.4890057;0.6572278;0.3812631;1.5744487;1.5051499;0.2805812;0.5427754;2.5164322;1.3542273;0.5330773;1.6238695;0.5171114;0.5126828;1.1190775;0.9329694;1.0779187;0.5879290;0.5903469;0.9834723;2.3373029;0.8357873;0.5149741;0.3576014;3.9137869;1.8794979;0.6631503;0.9666505;0.6083716;1.0468849;0.9120102;0.4295040;0.6942408;0.7133084;0.5976220;1.0509210;2.4391905;0.3191884;0.4703477;1.2511617;0.6699957;0.9634100;0.6243203;1.2726620;0.9150338;0.9987926;0.9497753;0.5667896;0.4960966;0.5059063;0.9473836;0.6006545;0.7500314;1.9162767;0.9274678;1.1363431;0.6439854;1.0594238;0.9412737;1.4895722;0.7154933;1.3113028;0.6420944;0.5072601;0.6673974;1.7106243;0.4515694;0.7762545;0.4293296
2005-08-26;2.4995311;1.3180384;0.6644255;0.8186363;0.9935179;1.2007431;0.7308073;0.9013457;1.5199675;0.4977444;2.6710719;0.5948739;1.0043824;0.8187679;1.5846579;2.6168766;0.4126773;0.9717631;1.4373175;1.2502196;1.0271034;1.5780888;1.1181300;0.4294589;0.9931696;1.1291821;1.2291369;0.9844830;0.5386808;1.0238549;0.9060529;0.8317588;0.7606268;0.4416474;2.7329619;1.5839707;1.2636982;0.7359525;0.5107177;0.9881542;0.3053934;0.7292832;0.5947220;1.1771342;0.5561919;1.1986060;0.9813030;0.3691395;0.8945856;0.6094448;0.7678070;1.7012314;0.5233287;1.2987126;0.9807284;1.6280021;0.8977242;0.6788682;0.8680171;0.6397019;1.2529737;0.5144561;1.1877188;1.2655872;1.1502540;4.5462750;1.2015670;1.7766828;1.0112015;1.4059215;0.6060784;0.6270057;0.7299767;1.4143327;0.5556078;1.4933519;0.4338482;1.0004458;1.0821861
2005-08-29;1.6450347;1.0058894;1.1038577;1.4743352;4.0821075;1.3802457;3.0702508;0.7905024;0.9641955;0.8152253;1.3517701;1.1811581;0.8368509;0.8671250;1.2714074;2.9421078;0.6273968;1.4239573;4.1026934;1.2459830;1.5451675;2.5367374;1.9211670;1.4140741;0.5925406;1.7472141;1.3530372;0.5255754;0.6061150;1.0350747;3.6792474;0.6347403;0.4515761;0.5852108;2.7812493;17.2812320;3.3779203;1.1727323;1.1579834;1.3032147;0.8911500;0.8800290;1.3238333;1.1328630;0.6288964;1.5530701;2.3260989;0.7462568;0.5858231;1.2441097;1.2426038;0.5601506;0.6460875;0.8839617;0.7949919;1.4708401;1.6789160;0.9674030;0.9185542;0.7123239;2.7289257;0.8818292;1.1309473;1.8063094;0.5049902;2.2047078;0.5456114;1.0859927;0.9515247;1.1563496;0.7996741;0.9859923;0.9239626;0.7965806;0.3642505;1.1786652;0.7710998;1.2596740;1.2237039
2005-08-30;2.5772320;1.7900610;0.8921234;1.7035952;0.8756373;1.8612791;1.5423876;1.0221024;0.8359258;0.6191934;1.9397149;1.3826128;1.4951161;0.6732146;2.0905803;2.9434166;1.2343228;0.7606982;1.6253295;1.7653426;0.9434659;2.4392443;1.1683950;1.0783104;1.0679227;1.1385827;1.7547792;1.7911345;0.7413561;2.7096138;1.7755631;1.2891892;0.8305734;1.3799506;2.8395828;1.9779424;2.6470567;1.0556807;1.0641472;0.9681571;0.8438670;1.4036019;0.8034909;1.1113885;1.0700671;1.7748198;2.1561290;0.6807422;0.7390449;0.7537779;1.5399340;1.0540727;0.5422393;3.0618773;1.8946607;1.2403879;1.0756422;1.1913365;1.1875118;1.0146385;1.8867415;0.7598624;2.3182862;1.8661695;2.0618531;2.1464157;1.3440931;2.7759120;4.9678772;1.0019252;0.6579067;0.9840347;1.0541230;0.8369921;1.0988795;1.7416457;0.4823145;0.9718060;1.9281628
2005-08-31;2.7890417;0.9134388;1.0127493;1.2936246;2.7875394;2.1539808;1.6670052;0.9886354;1.8580768;1.1074357;3.1285093;1.9531456;1.5841347;1.2581653;3.5222295;9.1971348;1.1219948;3.8247998;2.8282295;2.0836279;1.0772622;2.9986403;2.1012802;1.4395328;2.8861836;1.4455730;2.4788707;0.9630843;1.9065664;1.4166780;3.0039660;2.2461757;0.9571438;1.5733554;4.3627926;4.0334859;2.3604980;1.8471853;0.9296492;1.3359711;1.5455963;1.4308098;1.4412469;1.8274256;0.9459544;3.3626431;3.5877600;0.9752617;1.1518775;1.1817065;1.0529977;2.0160547;0.7386446;1.0323100;1.8669455;1.5485993;2.7510258;1.6945776;1.1638510;1.1509259;2.4774395;1.3889390;1.7410739;2.9997095;0.8440688;3.2890716;1.4400634;3.1049742;1.7104215;1.9544996;1.2347424;1.3716421;1.2378865;1.4556560;1.2398448;2.0837720;1.2363539;0.8673535;1.0995809
2005-09-01;2.0756573;1.8836066;0.8009619;1.6476002;1.5835904;1.2755932;3.4699147;1.0296946;1.1512665;1.5422252;2.9685059;2.3226533;1.3198688;1.1549681;2.3851403;2.9713068;1.4280532;3.3189552;4.9762813;3.8157138;1.9959382;5.9407262;4.8909476;1.4608842;1.9652647;1.1528750;1.9011803;1.1985684;1.6105008;7.5967701;3.1383106;2.6690434;1.2505544;1.2537297;1.8709035;5.9245774;1.9568147;1.7006725;1.0819730;0.9556566;1.3237896;1.5640034;1.2161746;1.6720356;0.8816704;3.9053154;2.4883278;1.1122721;1.3852905;0.7378995;1.0284282;1.9053913;0.7596707;1.3665557;1.3187665;2.7197500;2.7696636;0.9568933;0.9035411;0.9273161;1.4197621;1.2875084;3.3570750;3.5127268;1.4582048;4.2631069;1.1328853;4.5725269;1.5729316;1.6283405;1.3625209;1.3380381;1.8460544;1.4613360;2.3108402;2.4360947;1.2260880;0.8315453;2.2570221
2005-09-02;1.3546908;0.7169248;0.7054202;1.3455135;0.9513044;1.0278406;3.0192297;0.6487917;1.2764559;0.5661530;2.6347935;0.9683429;0.8523892;0.5381154;2.7381328;1.6869034;0.8389523;2.2236593;1.7385295;1.3192415;1.2713587;2.8792211;1.1506975;1.5884764;1.1137416;2.0154466;1.2335436;0.5592507;1.3211314;0.8687354;2.0045003;1.1494985;1.3173539;0.6095311;3.7270167;2.4663448;1.1276465;0.9214386;0.6996393;0.9154329;0.5396643;1.0615795;0.6524880;0.7007261;0.5249794;2.0830215;0.9728022;0.9950452;1.1010943;0.5434907;0.9383715;0.8862271;0.5343668;0.9448278;1.3111457;1.5392701;2.4287467;0.9483764;0.5013784;0.5631203;1.1892556;0.7203415;0.7838663;2.1528108;1.4348518;4.5416927;0.7171861;2.7985264;1.1895241;1.0471947;0.3998373;1.1296208;0.5044088;0.6237237;0.5499234;1.1626663;0.3499217;0.8394144;1.7620932
2005-09-06;4.0692914;1.2068780;1.8001843;0.6293657;0.6352855;1.4836931;2.6969472;0.7643419;1.0216963;0.6580329;1.5428328;0.9472254;0.9425705;0.5728110;1.6709021;8.3097933;0.6930927;1.4489929;3.1648106;1.7779848;0.8332731;1.7231981;1.5956730;0.5256811;0.8067463;1.3827723;1.4097955;0.4424423;0.6733974;2.7310137;2.0233465;0.9654043;0.4847443;0.9785048;2.4283975;2.5310088;1.2787205;1.1219200;0.7523245;0.5655681;0.4563356;0.6341452;0.4565884;0.9819196;0.7478872;1.4363772;1.3948447;1.4901475;0.4085467;0.3264089;1.1177266;0.8870043;0.5929657;0.7997945;1.9450044;0.9977104;1.9055457;0.6030593;0.6465600;0.4371845;1.0211922;0.6173299;1.2974024;2.3158536;0.5240577;2.6076901;0.5931582;2.9256791;0.9427355;0.8387167;0.4335324;1.0267247;0.5194461;1.3056262;1.0486779;3.3725941;0.4779253;1.2182687;0.8254196
2005-09-07;4.7252898;0.9546254;1.4280947;0.4734271;0.3389137;1.0029604;2.7701285;0.6945308;0.7013451;0.3537981;0.9826626;0.6639710;0.5844532;0.4077035;0.7242927;2.9772547;1.2879214;1.2792395;2.4022309;1.0638440;1.1951537;3.7370416;1.4908025;1.2104766;0.8887995;1.4689254;1.8714892;0.4409132;0.6093803;0.9266176;2.9715932;0.5265212;0.4196694;0.5690051;2.6667160;3.7663915;1.2562514;0.7170628;0.7028879;0.7529650;0.6697728;0.6529896;0.4594349;0.7121297;0.3400597;2.4225269;2.0193178;0.8767824;1.1235660;0.5019589;1.6205714;0.7326010;0.7066821;0.8897977;1.3523761;1.7964334;2.2283640;0.5931416;1.4924244;0.2413106;1.1516340;0.2210805;0.9535678;2.7311142;0.8238920;1.7190446;0.4759476;1.5681221;1.4541416;1.1853637;0.5241872;0.8919839;0.5326126;0.8030834;0.5619593;1.6053564;0.3642741;0.8610416;1.4572468
2005-09-08;2.8835113;1.7124490;0.5710751;0.6214436;1.1525040;3.0512773;1.0633500;0.3229243;0.7468334;0.3583232;1.9044746;1.2444114;0.6696155;0.7239398;1.6382150;7.4175415;1.0834428;0.9210690;2.4414187;0.7927153;0.8374726;7.1713078;1.2673372;0.7512214;0.8885296;0.4836898;4.6413625;0.5769110;0.9409493;0.5562053;2.3587107;0.4682562;0.6030977;0.7723315;1.9969065;1.9728623;1.3504768;0.6354363;0.7026217;0.8588957;1.2736545;0.7299810;1.1003617;0.9491472;0.4547246;1.0898644;1.8042615;0.7132499;1.5736768;1.4696907;1.4191881;1.1587912;0.5673026;0.4904906;1.0005504;2.0052439;1.7048186;0.6927604;1.7499113;0.6376580;1.5605157;0.4982499;1.7947141;2.7310806;1.0774938;1.1261839;0.8390505;1.3765218;0.5638111;1.9785411;1.7838801;0.9773934;0.5187386;0.4927728;1.3748578;3.0757733;0.4185588;1.1043644;1.1527087
2005-09-09;1.7563106;0.7471881;1.1002528;0.7771785;0.8970538;2.5188304;0.7204389;1.0031812;0.9170613;0.2445790;3.2417774;0.5152784;2.7317301;0.5070453;0.9668705;3.4593188;0.6320060;0.5381182;1.1348545;0.6701944;1.1381946;1.4856256;1.0248487;0.9127386;0.8265346;1.0152595;0.8902681;0.6917006;0.5365638;1.1019004;1.8876058;0.7712718;0.4810925;0.6473681;2.7294451;1.6440908;0.8988825;0.8084198;0.5911827;1.8137553;0.4650544;0.4434494;0.6807560;0.6464291;0.3678972;1.0071993;2.9134000;0.5248882;0.5282533;0.6251228;1.1554547;0.8611265;0.6688327;0.9481365;0.7716181;1.9098862;1.0632127;0.6374456;1.4013622;0.6139455;1.6280226;0.3113015;0.5735203;1.6792317;1.2218366;0.6273960;0.6481415;1.2603121;1.3012733;3.4517567;0.8217376;0.3692160;0.4449554;0.5116558;0.6272675;0.7745958;0.1473703;1.0743940;1.0327984
2005-09-12;2.0018502;1.0661868;1.5094917;1.3488893;1.1771732;1.4070878;4.9908635;0.7086426;0.6743031;0.2544026;1.0963739;0.7700696;1.0383593;0.2231278;0.5441583;34.2792783;0.4217743;0.6252222;1.4605357;1.2003002;0.9828261;1.6553644;0.7414897;1.2009229;0.7824577;0.7159118;1.3005258;0.3704353;0.7695708;1.3502666;2.7694705;1.0847667;0.4861467;0.3677780;2.4949055;3.4988791;1.0008083;0.5720569;0.7474194;1.2930069;0.4744658;0.3721297;0.7080852;0.5977719;0.4221153;1.1065309;1.1829840;0.7985374;0.7418700;1.3870350;1.4132076;0.7223755;0.6496823;1.7655582;1.1826827;1.9734141;1.9320532;0.5339847;1.0627625;0.4080393;1.3200669;0.4625307;0.6611112;2.0385963;0.7609626;1.0208971;0.2778453;1.4737143;0.9883786;1.9098458;0.6857761;1.1558684;0.4723320;0.9059009;0.3481337;1.1615584;0.2992665;0.7949620;0.8423163
2005-09-13;1.4155678;1.7899396;1.2632423;2.1493517;1.3219813;1.9796304;2.3337049;0.4781675;0.7857064;0.2473122;2.9865411;0.5686078;0.4966084;0.2687680;1.1609547;5.8313371;0.5161712;0.4990690;4.1072930;1.6554479;0.8923014;2.4723518;1.4796565;1.0948434;0.7293930;0.4184362;1.4396391;0.4965160;0.8802371;0.8602764;3.4048752;1.1981093;0.5866579;0.5978866;2.1210262;2.1204893;1.2694068;1.3814798;0.9005451;0.7337816;0.7274546;0.2996865;0.3457905;0.9638762;1.1620985;2.0932204;1.8249777;0.8898886;0.5017171;2.3202094;0.9320956;0.9044141;0.7750267;1.2174688;2.6248402;3.5743581;2.4736843;0.8925571;1.2998617;0.7507441;2.5363166;0.7557204;0.6719095;2.4126442;1.3501105;0.8907781;0.4221054;1.7044953;1.2701780;1.4789534;0.8050477;0.6989890;0.6368977;0.7907274;0.2676044;1.8008399;0.2689689;4.9882811;1.3463615
2005-09-14;2.1630986;0.9578734;1.5136102;0.9478280;0.8267396;1.0532381;4.2969419;0.6934774;1.4039903;0.4098557;1.7396619;0.9664693;0.8213431;0.3775669;1.5039284;10.2221315;0.7614628;0.3617147;2.3258687;1.3183648;1.2901764;1.7502062;0.9688280;2.2406449;1.2618207;2.1388476;1.2663145;0.4258820;0.5884224;1.1083237;1.6120393;0.9226874;0.9963423;0.5405850;1.6670288;3.2149313;0.7077698;0.8985401;0.9319666;0.9423607;0.4791269;0.4971371;0.5806762;0.9071469;0.5646590;2.3650647;1.6820634;0.4203858;0.7548807;1.1360234;1.2179792;0.7865592;0.6743631;0.7144722;1.0739794;1.5745903;2.4273200;0.6614226;0.5858138;0.4993600;2.5029190;0.5845432;1.3444676;2.0095955;0.9137522;0.8905538;0.6357860;3.4583635;0.9285274;1.0362140;0.4134001;0.6934752;0.6190091;0.5214357;0.4014159;1.0190827;0.3957950;0.4340245;1.1969122
2005-09-15;1.7652315;2.0062405;0.9638870;0.9712604;1.1008337;1.5552697;2.2832257;0.7313767;0.8151547;0.4596578;2.2690424;0.8908123;0.5191989;0.3525833;1.4284376;5.8374363;0.6227982;0.3451663;2.0780541;2.3914909;1.2188173;2.4249457;1.4915238;1.1448639;1.0300222;0.4446281;1.1505722;0.5082794;1.1038029;0.9322080;1.4780315;0.7832419;0.6509687;0.8341227;2.1926668;2.8200317;0.9514663;1.0198120;0.7359571;1.7175780;0.2875436;0.5168966;0.6487521;0.4867561;0.8959702;1.5797457;3.2296197;0.3969944;1.0797919;2.0828350;1.1015797;0.7790228;0.5826729;0.5730787;0.7629710;1.1474394;2.7320240;0.6712336;1.1956586;0.4168584;1.6763426;0.5048807;1.1345688;3.4508961;0.7181043;0.6802425;1.0549945;1.9720679;1.4221165;2.6095645;1.6916980;0.5976850;1.1837119;1.2303175;0.7871998;1.4639474;0.5080746;0.5656579;1.7969999
